rounded_lat,rounded_long,rounded_date,astronomical_twilight_begin,nautical_twilight_begin,civil_twilight_begin,sunrise,solar_noon,sunset,civil_twilight_end,nautical_twilight_end,astronomical_twilight_end
40,-110,2000-02-06,46300,48199,50128,51737,70444,2750,4359,6289,8188
-40,150,2000-02-06,62968,65311,67476,69158,8041,33323,35005,37170,39513
40,-90,2000-02-06,41503,43402,45331,46941,65643,84346,85956,1485,3384
40,-100,2000-01-30,44244,46158,48110,49745,67995,86245,1480,3432,5346
40,-120,2000-01-30,49042,50955,52907,54542,72795,4649,6284,8236,10149
50,-90,2000-01-30,42280,44555,46898,48894,65595,82295,84291,234,2509
40,-70,2000-01-30,37047,38961,40914,42549,60794,79039,80674,82627,84541
20,110,1999-12-26,78832,80461,82111,83476,16814,36552,37916,39566,41195
50,-120,1999-12-26,50309,52675,55168,57349,72033,316,2498,4990,7356
30,-90,1999-12-26,41308,43063,44855,46353,64830,83307,84805,197,1952
30,-120,1999-12-12,48065,49817,51605,53099,71621,3744,5238,7026,8777
10,80,1999-12-12,84704,86274,1451,2745,23606,44466,45761,47338,48908
50,-120,1999-11-14,47911,50192,52547,54558,71066,1174,3185,5539,7821
-20,-50,1999-11-07,26221,27898,29541,30862,54220,77579,78900,80543,82220
30,-120,1999-11-07,46615,48306,50018,51436,71021,4207,5625,7337,9028
50,-120,1999-10-31,46718,48966,51252,53175,71018,2460,4383,6670,8918
-30,30,1999-10-24,6515,8328,10088,11498,35056,58613,60023,61784,63596
30,-100,1999-10-17,41005,42669,44340,45714,66323,532,1905,3576,5241
40,-80,1999-10-03,35288,37184,39066,40603,61745,82886,84423,86305,1801
40,-110,1999-10-03,42493,44389,46271,47808,68943,3678,5215,7097,8993
40,-70,1999-10-03,32886,34783,36665,38202,59345,80489,82025,83907,85804
30,-100,1999-09-26,40254,41930,43597,44955,66682,2008,3366,5033,6709
30,-90,1999-07-18,34655,36705,38640,40163,65172,3780,5303,7239,9288
20,-160,1999-06-20,52634,54449,56204,57604,81692,19380,20781,22535,24351
50,40,1999-06-13,,84090,1570,4101,33595,63088,65620,69500,
-30,150,1999-06-13,70046,71799,73588,75086,7191,25696,27194,28983,30736
40,-120,1999-06-06,37846,40685,43144,44994,71918,12441,14292,16750,19590
30,-80,1999-06-06,31385,33498,35478,37029,62316,1204,2755,4735,6847
50,0,1999-05-30,1481,8139,11709,14129,43047,71965,74385,77954,84613
50,-70,1999-05-30,18187,24922,28497,30919,59848,2378,4800,8374,15110
40,-70,1999-05-30,26172,28921,31330,33154,59848,143,1966,4375,7124
30,-110,1999-05-30,38739,40817,42773,44309,69449,8190,9725,11681,13760
50,-110,1999-05-16,31635,35996,39177,41438,69380,10922,13183,16364,20725
-30,-60,1999-05-16,33324,35035,36774,38220,57380,76539,77986,79724,81436
30,-90,1999-05-16,34508,36496,38386,39879,64580,2880,4374,6264,8251
30,-120,1999-05-02,42545,44433,46250,47697,71818,9539,10986,12803,14692
50,-100,1999-04-04,36882,39442,41833,43714,67382,4649,6530,8921,11481
-30,30,1999-04-04,10370,12035,13698,15060,36188,57315,58678,60341,62005
30,-120,1999-03-07,46791,48456,50119,51480,72663,7446,8807,10470,12135
50,-120,1999-02-28,46673,48926,51169,53016,72753,6090,7937,10180,12433
40,-70,1999-01-31,36993,38904,40853,42484,60806,79128,80759,82707,84618
30,-100,1999-01-31,43729,45427,47148,48575,68007,1038,2465,4186,5884
40,-110,1999-01-24,46858,48785,50757,52414,70325,1837,3494,5466,7393
50,10,1998-12-13,18664,21025,23510,25683,40446,55209,57382,59867,62229
20,-160,1998-11-01,55611,57169,58738,60029,80615,14802,16092,17661,19219
50,0,1998-10-11,16080,18339,20581,22423,42407,62390,64233,66474,68733
40,20,1998-09-20,10459,12402,14306,15847,38009,60172,61712,63617,65559
30,-110,1998-09-20,42444,44133,45806,47166,69202,4837,6197,7871,9560
30,-110,1998-09-06,41896,43632,45337,46714,69497,5881,7258,8963,10698
0,100,1998-08-09,79834,81336,82835,84059,19532,41406,42630,44129,45631
40,-80,1998-08-09,31289,33626,35788,37471,62728,1585,3268,5430,7768
-30,150,1998-08-02,69762,71464,73189,74623,7576,26929,28364,30089,31791
50,0,1998-07-26,5573,10054,13270,15547,43590,71633,73910,77125,81606
30,-100,1998-07-19,37116,39157,41087,42606,67577,6148,7667,9596,11638
50,0,1998-07-12,1008,8491,12100,14535,43535,72535,74970,78579,86061
30,-120,1998-06-28,41108,43245,45243,46805,72196,11186,12749,14747,16884
30,-100,1998-06-28,36306,38444,40442,42004,67395,6386,7949,9947,12084
50,-110,1998-06-21,,33618,37560,40113,69706,12900,15453,19395,
50,0,1998-06-14,,7253,11151,13689,43212,72735,75272,79170,
10,120,1998-05-31,73261,74889,76493,77791,14254,37118,38416,40020,41648
-30,150,1998-05-24,69550,71276,73033,74498,7005,25912,27377,29133,30859
40,-70,1998-05-17,27069,29622,31917,33676,59782,85887,1247,3542,6094
40,-120,1998-04-26,41089,43333,45434,47081,71865,10250,11897,13998,16242
40,-90,1998-04-19,34657,36815,38860,40475,64746,2617,4232,6276,8435
40,-70,1998-04-12,30637,32723,34719,36306,60046,83787,85374,970,3055
40,-120,1998-04-12,42622,44709,46706,48294,72044,9395,10982,12980,15066
40,-120,1998-02-08,48556,50451,52373,53973,72852,5331,6931,8853,10747
-40,180,1998-02-01,55285,57699,59909,61618,811,26404,28112,30322,32736
30,-110,1998-01-18,46344,48068,49822,51281,70230,2778,4238,5991,7715
30,-120,1998-01-04,48696,50443,52225,53713,72304,4495,5983,7765,9512
30,-110,1997-12-14,45755,47509,49299,50795,69291,1388,2884,4674,6428
50,0,1997-12-07,20764,23114,25583,27735,42690,57645,59798,62266,64617
30,-90,1997-11-23,40105,41829,43582,45042,63990,82938,84398,86152,1476
40,-110,1997-11-23,45574,47515,49507,51186,68791,86397,1676,3667,5608
40,-100,1997-11-16,42769,44694,46662,48315,66291,84267,85920,1488,3413
30,-80,1997-11-16,37405,39115,40851,42293,61490,80688,82130,83866,85576
30,-110,1997-11-16,44609,46319,48055,49497,68691,1485,2928,4664,6374
30,-110,1997-11-02,44032,45715,47416,48823,68614,2006,3413,5114,6797
40,-70,1997-10-26,34309,36194,38097,39676,59037,78398,79976,81880,83765
30,-80,1997-10-26,36556,38229,39914,41305,61437,81568,82959,84645,86317
50,0,1997-10-12,16198,18453,20695,22541,42388,62234,64080,66322,68578
40,-100,1997-10-05,40244,42136,44016,45555,66498,1041,2580,4461,6352
50,-120,1997-09-21,42931,45309,47598,49436,71575,7313,9151,11440,13818
40,-90,1997-09-14,36495,38467,40389,41937,64526,714,2263,4185,6156
40,-80,1997-08-31,33092,35169,37160,38744,62412,86080,1264,3255,5332
40,-70,1997-08-24,30149,32296,34333,35944,60136,84328,85939,1576,3722
40,-90,1997-08-24,34954,37100,39136,40747,64935,2723,4333,6370,8516
40,-70,1997-08-10,28992,31313,33464,35140,60317,85494,771,2922,5242
30,-120,1997-07-20,41979,44012,45935,47451,72381,10912,12427,14351,16384
30,-100,1997-07-13,36849,38925,40880,42415,67546,6277,7812,9766,11843
30,-110,1997-06-29,38739,40874,42870,44431,69810,8790,10351,12347,14481
40,-110,1997-06-15,35250,38164,40663,42535,69631,10328,12200,14699,17612
30,-80,1997-06-08,31352,33474,35461,37016,62344,1272,2827,4814,6936
30,-90,1997-05-25,34088,36139,38076,39599,64616,3232,4755,6692,8743
30,-110,1997-05-18,39182,41187,43090,44592,69385,7777,9279,11182,13187
40,-120,1997-05-18,38956,41530,43839,45605,71785,11564,13331,15639,18213
50,-120,1997-04-06,41270,43876,46294,48188,72138,9688,11582,13999,16605
30,-80,1997-04-06,34878,36618,38326,39704,62540,85375,353,2061,3801
30,-100,1997-03-30,40232,41944,43633,45000,67462,3523,4891,6579,8292
40,-110,1997-03-23,42395,44340,46246,47786,69988,5790,7330,9236,11181
40,-80,1997-03-02,37285,39169,41050,42594,63125,83657,85200,681,2565
40,-90,1997-02-23,40283,42163,44051,45607,65599,85591,747,2635,4515
-40,140,1997-02-16,66454,68649,70717,72344,10446,34948,36575,38643,40838
30,-110,1997-02-16,45495,47166,48849,50236,70443,4250,5637,7320,8991
30,-120,1997-02-16,47894,49565,51248,52635,72843,6651,8039,9722,11392
40,-110,1997-01-19,46983,48921,50908,52582,70253,1523,3197,5184,7122
-30,150,1996-12-22,62377,64522,66525,68089,7113,32538,34101,36104,38249
40,-90,1996-12-15,41856,43834,45876,47610,64526,81442,83176,85218,796
40,-80,1996-11-03,37206,39103,41029,42634,61415,80195,81800,83726,85623
40,-80,1996-10-13,35942,37824,39707,41255,61567,81878,83426,85309,791
30,-110,1996-10-06,43038,44702,46365,47727,68876,3624,4986,6649,8314
40,-120,1996-09-22,44246,46176,48073,49611,71548,7086,8623,10521,12450
50,-120,1996-09-15,42301,44743,47067,48918,71697,8077,9928,12251,14693
40,-120,1996-09-08,43302,45311,47256,48816,71846,8475,10035,11980,13989
50,-90,1996-08-18,31454,34517,37183,39203,65021,4440,6460,9125,12189
40,-110,1996-08-18,39293,41505,43584,45220,69821,8021,9657,11736,13948
40,-120,1996-08-18,41696,43907,45986,47622,72220,10419,12054,14134,16345
20,-90,1996-08-18,37458,39090,40695,41991,65021,1651,2948,4553,6184
50,-120,1996-08-04,36333,40049,43008,45170,72360,13150,15312,18271,21987
40,-70,1996-08-04,28497,30901,33105,34812,60361,85909,1217,3421,5825
40,-90,1996-07-14,31573,34301,36698,38515,65154,5392,7209,9606,12334
50,-120,1996-06-23,,36069,40005,42556,72139,15322,17872,21808,
40,-90,1996-06-09,30536,33411,35889,37750,64759,5367,7228,9707,12582
50,-120,1996-06-02,,36610,40288,42748,71883,14618,17079,20756,
40,-110,1996-05-05,37714,40089,42275,43971,69397,8423,10119,12305,14680
30,-90,1996-03-31,37735,39452,41144,42513,65040,1167,2536,4228,5945
40,-90,1996-03-10,38909,40807,42690,44225,65408,191,1727,3609,5508
-20,130,1996-02-11,71512,73162,74781,76086,12854,36023,37328,38947,40597
50,-100,1995-12-24,45464,47832,50326,52510,67171,81833,84017,111,2478
30,-90,1995-12-24,41255,43011,44804,46302,64770,83238,84737,130,1885
40,-110,1995-11-26,45713,47660,49660,51347,68836,86325,1613,3613,5559
30,-120,1995-11-19,47116,48831,50573,52022,71123,3823,5272,7015,8730
40,-100,1995-10-22,41242,43124,45018,46585,66270,85956,1122,3016,4898
60,0,1995-10-08,14518,17502,20393,22758,42460,62161,64526,67417,70401
30,-90,1995-08-27,36649,38434,40175,41574,64893,1812,3211,4952,6737
40,-70,1995-08-13,29203,31490,33619,35283,60292,85302,566,2695,4981
30,-110,1995-08-13,40779,42649,44453,45892,69891,7490,8929,10733,12603
40,-80,1995-08-06,31006,33392,35584,37284,62753,1822,3522,5714,8099
50,-100,1995-07-23,28891,33698,36997,39309,67587,9464,11777,15076,19883
40,-110,1995-06-04,35524,38340,40786,42629,69495,9961,11805,14251,17066
30,-110,1995-06-04,38619,40723,42697,44244,69495,8346,9894,11868,13972
20,-100,1995-06-04,38197,39990,41726,43113,67095,4677,6064,7800,9592
30,-100,1995-04-16,38925,40712,42455,43854,67190,4126,5525,7267,9054
30,-100,1995-04-09,39476,41228,42944,44327,67297,3868,5251,6967,8718
40,-80,1995-03-26,34938,36896,38809,40352,62745,85137,281,2194,4151
30,-120,1995-03-05,46929,48592,50256,51619,72692,7365,8727,10391,12055
40,-70,1994-12-18,37144,39123,41168,42904,59797,76691,78427,80471,82450
40,-70,1994-11-13,35372,37288,39245,40885,59058,77231,78871,80827,82744
30,-120,1994-11-13,46872,48575,50303,51737,71059,3981,5415,7143,8846
40,-80,1994-10-30,36935,38824,40737,42328,61420,80513,82103,84016,85906
30,-100,1994-10-23,41234,42903,44583,45968,66259,151,1535,3215,4884
40,-70,1994-10-09,33267,35152,37033,38575,59236,79896,81438,83319,85205
30,80,1994-10-02,83658,85327,590,1949,23368,44786,46145,47809,49477
40,-80,1994-08-28,32842,34950,36961,38557,62472,86386,1582,3593,5701
40,-100,1994-08-14,36515,38784,40901,42559,67478,5996,7654,9771,12040
30,-90,1994-07-17,34617,36672,38610,40136,65167,3799,5324,7263,9318
50,0,1994-07-03,,7719,11541,14053,43449,72846,75358,79180,
40,-90,1994-07-03,30858,33726,36201,38060,65052,5644,7503,9978,12846
30,-80,1994-06-05,31397,33507,35484,37034,62307,1180,2730,4708,6817
40,-120,1994-05-29,38208,40948,43352,45172,71842,12113,13933,16337,19076
30,-90,1994-05-29,33963,36037,37989,39523,64642,3361,4894,6847,8920
50,0,1994-03-20,15201,17565,19847,21681,43653,65624,67459,69740,72104
20,70,1994-02-27,1684,3219,4760,6022,27168,48314,49576,51116,52652
30,-120,1994-01-02,48667,50416,52201,53692,72249,4406,5897,7682,9431
40,-110,1993-11-28,45849,47801,49808,51504,68886,86267,1563,3571,5523
50,-110,1993-09-19,40309,42708,45009,46850,69218,5186,7028,9328,11727
-30,30,1993-09-19,9215,10891,12557,13916,35627,57337,58696,60362,62038
40,-80,1993-08-22,32389,34558,36609,38228,62567,506,2125,4177,6346
40,-100,1993-07-18,34255,36928,39293,41092,67573,7654,9453,11818,14490
40,-70,1993-07-04,26118,28975,31443,33299,60265,830,2686,5155,8011
50,0,1993-05-30,1251,8099,11681,14106,43050,71994,74419,78001,84849
40,-70,1993-05-30,26147,28902,31315,33140,59851,163,1988,4401,7156
50,0,1993-05-16,5203,9578,12763,15026,42980,70934,73197,76382,80756
40,-90,1993-05-02,33249,35575,37730,39409,64615,3422,5101,7255,9582
30,-100,1993-03-14,41466,43139,44804,46161,67748,2934,4291,5956,7629
30,-100,1993-02-07,43490,45174,46877,48285,68050,1416,2824,4526,6210
30,-110,1993-01-03,46286,48034,49817,51306,69883,2059,3548,5332,7080
40,-80,1993-01-03,39906,41876,43909,45631,62680,79730,81452,83484,85455
30,-120,1992-11-29,47573,49308,51077,52551,71313,3675,5149,6917,8653
40,-80,1992-09-06,33549,35573,37530,39095,62289,85484,649,2605,4630
40,-90,1992-08-02,33126,35559,37782,39500,65171,4441,6160,8382,10816
30,-80,1992-06-28,31515,33652,35649,37211,62599,1587,3149,5146,7283
40,-90,1992-06-07,30591,33447,35915,37771,64735,5299,7154,9622,12478
-40,140,1992-05-24,72652,74596,76593,78280,9407,26933,28620,30617,32562
30,-110,1992-05-10,39596,41546,43409,44885,69381,7477,8953,10815,12765
40,-120,1992-04-05,43350,45380,47339,48906,72151,8997,10564,12523,14553
40,-90,1991-12-08,41526,43495,45526,47248,64310,81371,83093,85124,693
40,-80,1991-11-03,37159,39054,40978,42581,61415,80248,81851,83775,85670
30,-90,1991-09-29,37958,39630,41295,42653,64222,85792,750,2415,4087
30,-80,1991-09-29,35557,37229,38894,40252,61823,83394,84752,17,1689
40,10,1991-09-15,12507,14477,16399,17947,40522,63097,64645,66566,68537
40,-100,1991-08-25,37391,39532,41565,43174,67326,5079,6688,8721,10862
30,-80,1991-08-04,33111,35044,36895,38364,62765,766,2234,4085,6018
40,-120,1991-07-21,39256,41889,44232,46018,72382,12345,14132,16475,19107
60,20,1991-07-14,,,1255,5869,38746,71622,76237,,
40,-90,1991-07-07,31058,33888,36342,38189,65090,5591,7439,9893,12723
40,-70,1991-06-23,25700,28625,31129,33005,60126,847,2723,5227,8152
50,0,1991-05-19,4656,9282,12537,14830,42984,71139,73432,76687,81313
30,-120,1991-05-12,41923,43882,45751,47232,71779,9926,11406,13276,15235
40,-70,1991-05-05,28203,30565,32742,34434,59801,85169,460,2637,4999
20,70,1991-04-14,85680,874,2449,3725,26426,49128,50404,51979,53573
50,-70,1991-03-31,30342,32836,35189,37052,60255,83458,85322,1275,3768
40,-70,1991-01-20,37376,39313,41299,42972,60660,78347,80020,82006,83943
50,20,1991-01-20,16434,18741,21139,23205,39055,54906,56971,59369,61677
0,110,1990-12-30,77024,78601,80171,81450,16938,38826,40105,41675,43253
30,-100,1990-12-09,43157,44906,46691,48181,66743,85306,396,2181,3930
30,-80,1990-12-02,38073,39812,41585,43064,61766,80469,81948,83720,85460
40,-100,1990-10-21,41195,43076,44969,46533,66277,86021,1186,3079,4960
30,-100,1990-10-14,40903,42566,44234,45604,66360,715,2085,3753,5416
40,-80,1990-09-23,34668,36596,38493,40030,61941,83852,85389,885,2814
30,-80,1990-09-16,35087,36787,38468,39831,62090,84348,85712,992,2693
30,-100,1990-09-02,39323,41077,42795,44180,67178,3776,5161,6879,8633
40,-70,1990-09-02,30816,32878,34859,36438,59980,83522,85100,681,2743
30,-110,1990-08-19,41085,42916,44690,46110,69814,7118,8538,10312,12142
40,-100,1990-08-12,36343,38639,40774,42441,67499,6157,7824,9959,12256
40,-110,1990-08-05,38145,40540,42739,44443,69957,9070,10775,12973,15369
40,-80,1990-07-22,29748,32363,34695,36476,62785,2693,4474,6806,9422
40,-80,1990-07-01,28361,31247,33731,35595,62628,3261,5126,7609,10495
40,-80,1990-06-17,28045,30965,33467,35341,62451,3162,5035,7538,10457
40,-90,1990-05-27,31135,33843,36230,38040,64626,4812,6622,9009,11718
30,-120,1990-05-20,41501,43518,45430,46937,71789,10241,11748,13660,15677
40,-80,1990-04-15,32708,34823,36838,38436,62402,86367,1565,3581,5695
40,-70,1990-02-18,35901,37783,39680,41250,60837,80424,81993,83890,85773
40,-90,1989-12-03,41306,43268,45289,47000,64196,81393,83103,85124,686
40,-70,1989-10-08,33219,35105,36986,38527,59249,79970,81512,83392,85279
40,-80,1989-08-13,31643,33923,36048,37709,62686,1264,2925,5050,7330
40,-10,1989-08-13,14827,17109,19236,20898,45889,70879,72542,74668,76951
30,-80,1989-07-09,31874,33972,35942,37486,62713,1539,3084,5053,7151
40,-110,1989-07-02,35622,38496,40974,42835,69843,10451,12312,14790,17665
40,-70,1989-07-02,26016,28892,31371,33232,60242,852,2713,5192,8068
40,-120,1989-06-11,37697,40586,43072,44937,71979,12621,14486,16972,19862
40,-80,1989-06-11,28099,30988,33473,35338,62378,3018,4883,7368,10257
30,-120,1989-06-04,41009,43115,45091,46639,71899,10760,12308,14284,16390
30,-120,1989-05-28,41184,43254,45203,46735,71836,10536,12068,14018,16087
30,-110,1989-05-07,39794,41720,43565,45030,69390,7349,8814,10659,12586
40,-70,1989-04-23,29407,31613,33690,35323,59896,84469,86102,1778,3985
30,-120,1989-04-16,43685,45475,47220,48620,71982,8944,10345,12089,13879
40,-90,1989-02-19,40603,42485,44379,45945,65630,85314,480,2374,4256
30,-80,1989-02-12,38490,40166,41858,43254,63255,83256,84652,86343,1620
40,-90,1989-02-12,41101,42989,44899,46486,65655,84824,10,1921,3809
40,-90,1989-01-22,42109,44040,46018,47681,65502,83324,84987,564,2496
40,-110,1989-01-15,47063,49010,51011,52699,70175,1251,2940,4940,6888
40,-120,1988-11-20,47816,49751,51733,53402,71147,2493,4162,6144,8079
40,-100,1988-11-20,43013,44947,46930,48598,66347,84095,85763,1346,3280
50,-90,1988-08-21,31890,34856,37471,39465,64978,4092,6086,8701,11666
30,-80,1988-08-07,33303,35211,37042,38498,62740,582,2038,3869,5776
40,-100,1988-08-07,35956,38316,40491,42183,67539,6496,8188,10363,12723
50,-120,1988-07-10,,37167,40809,43257,72324,14991,17438,21081,
40,-70,1988-07-03,26076,28941,31414,33272,60256,839,2697,5170,8035
30,-80,1988-06-12,31322,33456,35452,37013,62393,1373,2934,4930,7065
40,-90,1988-06-05,30659,33493,35950,37799,64712,5224,7073,9530,12364
30,-90,1988-02-14,40833,42508,44196,45590,65653,85717,710,2399,4073
30,-90,1988-01-17,41555,43282,45040,46503,65400,84296,85759,1117,2844
40,-90,1987-10-18,38596,40477,42364,43921,63912,83904,85461,948,2829
30,-90,1987-07-12,34377,36463,38423,39962,65133,3903,5442,7403,9488
40,-80,1987-07-12,28970,31738,34158,35987,62733,3078,4907,7327,10095
40,-120,1987-07-12,38578,41344,43763,45592,72333,12675,14504,16923,19689
50,0,1987-05-31,978,8059,11654,14083,43053,72023,74452,78047,85127
40,-70,1987-05-24,26555,29213,31571,33365,59805,86245,1639,3997,6655
40,-90,1987-05-17,31891,34439,36732,38489,64580,4271,6028,8321,10869
40,-70,1987-05-10,27720,30157,32381,34100,59782,85464,783,3007,5444
30,-80,1987-04-19,33902,35706,37460,38867,62350,85833,840,2594,4398
50,-70,1987-04-12,28395,31112,33592,35517,60051,84585,111,2591,5308
40,-80,1987-04-12,33071,35154,37148,38734,62451,86168,1354,3348,5431
40,-70,1987-04-12,30675,32757,34751,36337,60051,83766,85352,946,3028
30,-100,1987-02-01,43706,45402,47121,48545,68016,1087,2511,4230,5926
50,-110,1986-11-16,45684,47973,50339,52364,68688,85013,638,3004,5292
30,-80,1986-11-02,36816,38498,40198,41604,61415,81226,82632,84332,86014
40,-100,1986-10-19,41073,42953,44843,46403,66298,86194,1354,3243,5124
30,-100,1986-09-14,39811,41517,43202,44567,66932,2896,4262,5946,7653
50,-120,1986-08-31,40416,43124,45600,47523,72015,10108,12031,14506,17215
40,-90,1986-08-24,34925,37075,39114,40726,64939,2753,4365,6403,8553
40,-70,1986-06-29,25876,28777,31268,33137,60203,870,2738,5230,8130
50,-120,1986-06-29,,36287,40171,42704,72205,15306,17839,21723,
30,-120,1986-06-15,40920,43061,45060,46624,72026,11028,12591,14591,16731
40,-90,1986-06-15,30451,33363,35860,37732,64825,5518,7389,9887,12799
-30,120,1986-06-01,76969,78709,80482,81964,14261,32958,34440,36213,37952
40,-80,1986-06-01,28456,31235,33660,35493,62266,2639,4471,6897,9676
30,-100,1986-04-13,39145,40918,42649,44041,67231,4021,5413,7144,8917
40,-90,1986-04-13,35330,37425,39427,41018,64831,2245,3835,5838,7933
50,0,1986-03-02,17652,19909,22151,23994,43933,63872,65715,67957,70214
40,-80,1986-02-23,37913,39793,41682,43239,63203,83167,84725,213,2093
40,-70,1985-11-17,35619,37545,39516,41172,59102,77031,78687,80658,82585
50,-120,1985-08-04,36268,40005,42973,45139,72361,13183,15349,18316,22053
40,-90,1985-07-14,31546,34279,36679,38498,65150,5402,7220,9621,12354
